version,trade_number,entry_datetime,exit_datetime,entry_date,entry_year,entry_month,entry_time_hhmm,exit_time_hhmm,entry_price,exit_price,base_pnl_twd,pnl_cost_001,pnl_cost_002,pnl_cost_0035,holding_minutes,holding_bucket,exit_reason,mfe_twd,mae_twd,mode,entry_relative_deviation,volume_ratio_at_entry,deviation_slope_1bar,deviation_slope_3bar,etf_return_5m,etf_return_15m,tw50_return_5m,tw50_return_15m,realized_vol_10bar,minutes_since_open,minutes_to_close,session_id,signal_count_today,t5_filter_ok,b1_filter_ok,b2_filter_ok,b3_filter_ok,exit_relative_deviation,bars_held,session_block,data_split,is_0945_1000_bucket,is_exact_0945,is_exact_1000,entry_signal,exit_signal,realized_vol_bucket
v2-B3_final_candidate,74,2024-10-24 09:30,2024-10-24 09:40,2024-10-24,2024,2024-10,09:30,09:40,49.15,49.15,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0.05,0,3,-0.3238,2.0126,-0.0578,-0.0646,0.2806,0.2295,0.3375,0.2933,0.0956,25,245,2,1,1,1,1,1,0.0136,2,早盤_0905_0945,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3238|VR=2.0126|S1=-0.0578|S3=-0.0646|E5=0.2806|E15=0.2295|T5=0.3375|T15=0.2933|RV10=0.0956|MSO=25|MTC=245|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0136|BH=2,Mid_vol
v2-B3_final_candidate,75,2024-10-24 10:20,2024-10-24 10:30,2024-10-24,2024,2024-10,10:20,10:30,49.05,49.05,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0.05,0,3,-0.3725,1.729,-0.1733,-0.3431,0.1531,0.2299,0.3258,0.5732,0.146,75,195,4,2,1,1,1,1,-0.0491,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3725|VR=1.729|S1=-0.1733|S3=-0.3431|E5=0.1531|E15=0.2299|T5=0.3258|T15=0.5732|RV10=0.146|MSO=75|MTC=195|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0491|BH=2,High_vol
v2-B3_final_candidate,76,2024-10-25 11:55,2024-10-25 12:00,2024-10-25,2024,2024-10,11:55,12:00,48.9,48.9,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.2815,1.7658,-0.2712,-0.4062,0,-0.1277,0.2718,0.2794,0.0327,170,100,4,1,1,1,1,1,-0.0545,1,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2815|VR=1.7658|S1=-0.2712|S3=-0.4062|E5=0|E15=-0.1277|T5=0.2718|T15=0.2794|RV10=0.0327|MSO=170|MTC=100|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0545|BH=1,Low_vol
v2-B3_final_candidate,77,2024-10-29 12:35,2024-10-29 12:45,2024-10-29,2024,2024-10,12:35,12:45,47.7,47.65,-0.05,-0.06,-0.07,-0.085,10,5-10m,EXIT_TIME,0,-0.05,3,-0.401,1.796,-0.3071,-0.1079,-0.0262,-0.1309,0.2837,-0.022,0.0973,210,60,4,1,1,1,1,1,-0.2165,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.401|VR=1.796|S1=-0.3071|S3=-0.1079|E5=-0.0262|E15=-0.1309|T5=0.2837|T15=-0.022|RV10=0.0973|MSO=210|MTC=60|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2165|BH=2,Mid_vol
v2-B3_final_candidate,78,2024-10-29 13:00,2024-10-29 13:05,2024-10-29,2024,2024-10,13:00,13:05,47.7,47.8,0.1,0.09,0.08,0.065,5,<=5m,EXIT_STOP,0.1,0,3,-0.3953,1.542,-0.209,-0.1788,0.1049,0.1312,0.3156,0.3112,0.0576,235,35,5,2,1,1,1,1,-0.5214,1,午盤尾段_1245_1300,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3953|VR=1.542|S1=-0.209|S3=-0.1788|E5=0.1049|E15=0.1312|T5=0.3156|T15=0.3112|RV10=0.0576|MSO=235|MTC=35|SID=5|SCT=2|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_STOP|MODE=3|XRD=-0.5214|BH=1,Low_vol
v2-B3_final_candidate,79,2024-11-01 09:10,2024-11-01 09:20,2024-11-01,2024,2024-11,09:10,09:20,46.95,46.9,-0.05,-0.06,-0.07,-0.085,10,5-10m,EXIT_TIME,0.05,-0.1,3,-0.2667,4.9645,-0.2667,-0.061,0.1334,-2.1631,0.4001,-2.2039,0.6898,5,265,2,1,1,1,1,1,-0.2729,2,早盤_0905_0945,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2667|VR=4.9645|S1=-0.2667|S3=-0.061|E5=0.1334|E15=-2.1631|T5=0.4001|T15=-2.2039|RV10=0.6898|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2729|BH=2,High_vol
v2-B3_final_candidate,80,2024-11-01 12:20,2024-11-01 12:30,2024-11-01,2024,2024-11,12:20,12:30,47.4,47.4,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0,-0.05,3,-0.264,1.5323,-0.0666,-0.0297,-0.0527,0,0.0131,0.0293,0.0512,195,75,4,2,1,1,1,1,-0.2699,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.264|VR=1.5323|S1=-0.0666|S3=-0.0297|E5=-0.0527|E15=0|T5=0.0131|T15=0.0293|RV10=0.0512|MSO=195|MTC=75|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2699|BH=2,Low_vol
v2-B3_final_candidate,81,2024-11-01 13:00,2024-11-01 13:10,2024-11-01,2024,2024-11,13:00,13:10,47.5,47.6,0.1,0.09,0.08,0.065,10,5-10m,EXIT_TIME,0.1,0,3,-0.4567,2.0018,-0.3092,0.0169,0.2639,0.3699,0.569,0.3515,0.1212,235,35,5,3,1,1,1,1,-0.3467,2,午盤尾段_1245_1300,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.4567|VR=2.0018|S1=-0.3092|S3=0.0169|E5=0.2639|E15=0.3699|T5=0.569|T15=0.3515|RV10=0.1212|MSO=235|MTC=35|SID=5|SCT=3|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.3467|BH=2,High_vol
v2-B3_final_candidate,82,2024-11-08 12:05,2024-11-08 12:10,2024-11-08,2024,2024-11,12:05,12:10,49.7,49.7,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0.05,0,3,-0.2069,2.0807,-0.3753,-0.4191,-0.1757,-0.2759,0.2001,0.1434,0.0553,180,90,4,1,1,1,1,1,0.1087,1,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2069|VR=2.0807|S1=-0.3753|S3=-0.4191|E5=-0.1757|E15=-0.2759|T5=0.2001|T15=0.1434|RV10=0.0553|MSO=180|MTC=90|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.1087|BH=1,Low_vol
v2-B3_final_candidate,83,2024-11-14 09:10,2024-11-14 09:20,2024-11-14,2024,2024-11,09:10,09:20,48,47.9,-0.1,-0.11,-0.12,-0.135,10,5-10m,EXIT_TIME,0.05,-0.1,3,-0.3251,1.897,-0.3251,-0.7337,-0.0781,-0.4668,0.247,-0.0614,0.1177,5,265,2,1,1,1,1,1,-0.2223,2,早盤_0905_0945,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3251|VR=1.897|S1=-0.3251|S3=-0.7337|E5=-0.0781|E15=-0.4668|T5=0.247|T15=-0.0614|RV10=0.1177|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2223|BH=2,Mid_vol
v2-B3_final_candidate,84,2024-11-14 10:50,2024-11-14 11:00,2024-11-14,2024,2024-11,10:50,11:00,47.55,47.6,0.05,0.04,0.03,0.015,10,5-10m,EXIT_TIME,0.1,0,3,-0.4461,1.7706,-0.3437,-0.4054,-0.1575,-0.2361,0.1888,0.1723,0.1439,105,165,4,2,1,1,1,1,-0.3493,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.4461|VR=1.7706|S1=-0.3437|S3=-0.4054|E5=-0.1575|E15=-0.2361|T5=0.1888|T15=0.1723|RV10=0.1439|MSO=105|MTC=165|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.3493|BH=2,High_vol
v2-B3_final_candidate,85,2024-11-14 12:20,2024-11-14 12:25,2024-11-14,2024,2024-11,12:20,12:25,47.95,47.9,-0.05,-0.06,-0.07,-0.085,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.2195,1.5812,-0.1676,-0.2075,0.183,0.6037,0.351,0.8128,0.1306,195,75,4,3,1,1,1,1,0.0171,1,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2195|VR=1.5812|S1=-0.1676|S3=-0.2075|E5=0.183|E15=0.6037|T5=0.351|T15=0.8128|RV10=0.1306|MSO=195|MTC=75|SID=4|SCT=3|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0171|BH=1,High_vol
v2-B3_final_candidate,86,2024-11-22 11:35,2024-11-22 11:45,2024-11-22,2024,2024-11,11:35,11:45,48.1,48.15,0.05,0.04,0.03,0.015,10,5-10m,EXIT_REVERSION,0.05,0,3,-0.2304,5.7573,-0.3615,-0.4547,-0.0779,-0.2333,0.2827,0.2195,0.0667,150,120,4,1,1,1,1,1,0.0822,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2304|VR=5.7573|S1=-0.3615|S3=-0.4547|E5=-0.0779|E15=-0.2333|T5=0.2827|T15=0.2195|RV10=0.0667|MSO=150|MTC=120|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0822|BH=2,Mid_vol
v2-B3_final_candidate,87,2024-11-25 12:40,2024-11-25 12:45,2024-11-25,2024,2024-11,12:40,12:45,48.25,48.25,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0.05,0,3,-0.2916,1.8425,-0.3302,-0.4204,-0.0777,-0.1552,0.2545,0.2675,0.0591,215,55,4,1,1,1,1,1,0.0035,1,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2916|VR=1.8425|S1=-0.3302|S3=-0.4204|E5=-0.0777|E15=-0.1552|T5=0.2545|T15=0.2675|RV10=0.0591|MSO=215|MTC=55|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0035|BH=1,Low_vol
v2-B3_final_candidate,88,2024-12-02 12:30,2024-12-02 12:40,2024-12-02,2024,2024-12,12:30,12:40,47.8,47.85,0.05,0.04,0.03,0.015,10,5-10m,EXIT_TIME,0.05,0,3,-0.2166,3.576,-0.1534,-0.451,0.1309,0.0785,0.2828,0.5267,0.0441,205,65,4,1,1,1,1,1,-0.1867,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2166|VR=3.576|S1=-0.1534|S3=-0.451|E5=0.1309|E15=0.0785|T5=0.2828|T15=0.5267|RV10=0.0441|MSO=205|MTC=65|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1867|BH=2,Low_vol
v2-B3_final_candidate,89,2024-12-03 09:20,2024-12-03 09:25,2024-12-03,2024,2024-12,09:20,09:25,48.65,48.7,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.05,0,3,-0.2699,2.8877,-0.1742,-0.2699,0.0514,0.3351,0.2249,0.605,0.3696,15,255,2,1,1,1,1,1,0.0282,1,早盤_0905_0945,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2699|VR=2.8877|S1=-0.1742|S3=-0.2699|E5=0.0514|E15=0.3351|T5=0.2249|T15=0.605|RV10=0.3696|MSO=15|MTC=255|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0282|BH=1,High_vol
v2-B3_final_candidate,90,2024-12-06 12:00,2024-12-06 12:10,2024-12-06,2024,2024-12,12:00,12:10,48.9,48.95,0.05,0.04,0.03,0.015,10,5-10m,EXIT_REVERSION,0.05,0,3,-0.3091,2.3943,-0.3,-0.3429,-0.0766,-0.1531,0.2244,0.1908,0.0399,175,95,4,1,1,1,1,1,0.0017,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3091|VR=2.3943|S1=-0.3|S3=-0.3429|E5=-0.0766|E15=-0.1531|T5=0.2244|T15=0.1908|RV10=0.0399|MSO=175|MTC=95|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0017|BH=2,Low_vol
v2-B3_final_candidate,91,2024-12-06 12:50,2024-12-06 13:00,2024-12-06,2024,2024-12,12:50,13:00,48.9,48.9,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0,-0.05,3,-0.3397,4.6559,-0.1061,-0.0977,0.205,0.205,0.3112,0.3027,0.0887,225,45,5,2,1,1,1,1,-0.3233,2,午盤尾段_1245_1300,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3397|VR=4.6559|S1=-0.1061|S3=-0.0977|E5=0.205|E15=0.205|T5=0.3112|T15=0.3027|RV10=0.0887|MSO=225|MTC=45|SID=5|SCT=2|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.3233|BH=2,Mid_vol
v2-B3_final_candidate,92,2024-12-11 12:35,2024-12-11 12:40,2024-12-11,2024,2024-12,12:35,12:40,48.2,48.2,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,0,3,-0.2138,2.0564,-0.3152,-0.2445,-0.0259,-0.2845,0.2899,-0.0404,0.0488,210,60,4,1,1,1,1,1,0.0836,1,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2138|VR=2.0564|S1=-0.3152|S3=-0.2445|E5=-0.0259|E15=-0.2845|T5=0.2899|T15=-0.0404|RV10=0.0488|MSO=210|MTC=60|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0836|BH=1,Low_vol
v2-B3_final_candidate,93,2024-12-23 09:35,2024-12-23 09:45,2024-12-23,2024,2024-12,09:35,09:45,48.95,49,0.05,0.04,0.03,0.015,10,5-10m,EXIT_REVERSION,0.05,0,3,-0.3405,2.0486,-0.2777,-0.1796,0.3331,0.4618,0.6096,0.6401,0.2999,30,240,2,1,1,1,1,1,0.0319,2,早盤_0905_0945,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3405|VR=2.0486|S1=-0.2777|S3=-0.1796|E5=0.3331|E15=0.4618|T5=0.6096|T15=0.6401|RV10=0.2999|MSO=30|MTC=240|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0319|BH=2,High_vol
v2-B3_final_candidate,94,2024-12-26 12:05,2024-12-26 12:15,2024-12-26,2024,2024-12,12:05,12:15,49.6,49.6,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0.05,0,3,-0.2887,1.6351,-0.2795,-0.2911,0.0252,0.0252,0.3047,0.3164,0.0197,180,90,4,1,1,1,1,1,-0.0257,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2887|VR=1.6351|S1=-0.2795|S3=-0.2911|E5=0.0252|E15=0.0252|T5=0.3047|T15=0.3164|RV10=0.0197|MSO=180|MTC=90|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0257|BH=2,Low_vol
v2-B3_final_candidate,95,2024-12-27 10:15,2024-12-27 10:20,2024-12-27,2024,2024-12,10:15,10:20,49.6,49.6,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,0,3,-0.2909,3.6694,-0.4175,-0.5094,0.1515,0.0505,0.5691,0.5598,0.0848,70,200,4,1,1,1,1,1,-0.0092,1,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2909|VR=3.6694|S1=-0.4175|S3=-0.5094|E5=0.1515|E15=0.0505|T5=0.5691|T15=0.5598|RV10=0.0848|MSO=70|MTC=200|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0092|BH=1,Mid_vol
v2-B3_final_candidate,96,2024-12-27 10:25,2024-12-27 10:35,2024-12-27,2024,2024-12,10:25,10:35,49.55,49.6,0.05,0.04,0.03,0.015,10,5-10m,EXIT_TIME,0.1,0,3,-0.3322,2.0744,-0.323,-0.4588,-0.0504,0.101,0.2715,0.5598,0.0852,80,190,4,2,1,1,1,1,-0.2511,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3322|VR=2.0744|S1=-0.323|S3=-0.4588|E5=-0.0504|E15=0.101|T5=0.2715|T15=0.5598|RV10=0.0852|MSO=80|MTC=190|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2511|BH=2,Mid_vol
v2-B3_final_candidate,97,2024-12-30 10:30,2024-12-30 10:35,2024-12-30,2024,2024-12,10:30,10:35,49.6,49.6,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,0,3,-0.2335,2.1238,-0.0092,-0.2452,0,0.0252,0.0091,0.2697,0.054,85,185,4,1,1,1,1,1,0.0306,1,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.2335|VR=2.1238|S1=-0.0092|S3=-0.2452|E5=0|E15=0.0252|T5=0.0091|T15=0.2697|RV10=0.054|MSO=85|MTC=185|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0306|BH=1,Low_vol
v2-B3_final_candidate,98,2024-12-30 12:20,2024-12-30 12:30,2024-12-30,2024,2024-12,12:20,12:30,49.55,49.55,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0,0,3,-0.3003,5.4145,-0.3465,-0.3748,-0.126,-0.1512,0.2195,0.2226,0.0481,195,75,4,2,1,1,1,1,-0.2706,2,盤中_1000_1245,Train_2022_2024,0,0,0,ENTRY|MODE=3|RD=-0.3003|VR=5.4145|S1=-0.3465|S3=-0.3748|E5=-0.126|E15=-0.1512|T5=0.2195|T15=0.2226|RV10=0.0481|MSO=195|MTC=75|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2706|BH=2,Low_vol
v2-B3_final_candidate,99,2025-01-02 09:10,2025-01-02 09:20,2025-01-02,2025,2025-01,09:10,09:20,48.9,48.85,-0.05,-0.06,-0.07,-0.085,10,5-10m,EXIT_REVERSION,0,-0.05,3,-0.2215,3.092,-0.2215,-0.5252,0.128,-0.6352,0.3495,-0.3597,0.2562,5,265,2,1,1,1,1,1,0.0142,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2215|VR=3.092|S1=-0.2215|S3=-0.5252|E5=0.128|E15=-0.6352|T5=0.3495|T15=-0.3597|RV10=0.2562|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0142|BH=2,High_vol
v2-B3_final_candidate,100,2025-01-15 09:10,2025-01-15 09:20,2025-01-15,2025,2025-01,09:10,09:20,48.75,48.6,-0.15,-0.16,-0.17,-0.185,10,5-10m,EXIT_TIME,0.05,-0.2,3,-0.3665,1.9408,-0.3665,-0.191,0,-0.2047,0.3665,-0.2027,0.0894,5,265,2,1,1,1,1,1,-0.4048,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3665|VR=1.9408|S1=-0.3665|S3=-0.191|E5=0|E15=-0.2047|T5=0.3665|T15=-0.2027|RV10=0.0894|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.4048|BH=2,Mid_vol
v2-B3_final_candidate,101,2025-01-15 09:40,2025-01-15 09:50,2025-01-15,2025,2025-01,09:40,09:50,48.6,48.65,0.05,0.04,0.03,0.015,10,5-10m,EXIT_TIME,0.05,0,3,-0.3735,4.0733,-0.3418,-0.3703,0,-0.0514,0.3429,0.32,0.1169,35,235,2,2,1,1,1,1,-0.3436,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3735|VR=4.0733|S1=-0.3418|S3=-0.3703|E5=0|E15=-0.0514|T5=0.3429|T15=0.32|RV10=0.1169|MSO=35|MTC=235|SID=2|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.3436|BH=2,Mid_vol
v2-B3_final_candidate,102,2025-01-22 12:30,2025-01-22 12:35,2025-01-22,2025,2025-01,12:30,12:35,50.2,50.25,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.05,0,3,-0.2451,1.6198,-0.0017,-0.3251,0,-0.0995,0.0017,0.2254,0.0278,205,65,4,1,1,1,1,1,0.102,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2451|VR=1.6198|S1=-0.0017|S3=-0.3251|E5=0|E15=-0.0995|T5=0.0017|T15=0.2254|RV10=0.0278|MSO=205|MTC=65|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.102|BH=1,Low_vol
v2-B3_final_candidate,103,2025-02-03 09:10,2025-02-03 09:15,2025-02-03,2025,2025-02,09:10,09:15,47.8,48.2,0.4,0.39,0.38,0.365,5,<=5m,EXIT_REVERSION,0.45,-0.05,3,-0.4532,9.4312,-0.4532,-0.3613,0.0523,-5.0186,0.5055,-5.3247,1.5348,5,265,2,1,1,1,1,1,-0.0473,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.4532|VR=9.4312|S1=-0.4532|S3=-0.3613|E5=0.0523|E15=-5.0186|T5=0.5055|T15=-5.3247|RV10=1.5348|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0473|BH=1,High_vol
v2-B3_final_candidate,104,2025-02-03 09:25,2025-02-03 09:35,2025-02-03,2025,2025-02,09:25,09:35,48.2,48.1,-0.1,-0.11,-0.12,-0.135,10,5-10m,EXIT_TIME,0,-0.15,3,-0.4281,1.7512,-0.3212,0.0251,0,0.8109,0.3181,0.7823,1.5839,20,250,2,2,1,1,1,1,-0.149,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.4281|VR=1.7512|S1=-0.3212|S3=0.0251|E5=0|E15=0.8109|T5=0.3181|T15=0.7823|RV10=1.5839|MSO=20|MTC=250|SID=2|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.149|BH=2,High_vol
v2-B3_final_candidate,105,2025-02-03 12:20,2025-02-03 12:30,2025-02-03,2025,2025-02,12:20,12:30,48.05,48.05,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0,0,3,-0.2596,1.5008,-0.0258,-0.387,0.0521,-0.026,0.0776,0.359,0.0683,195,75,4,3,1,1,1,1,-0.2639,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2596|VR=1.5008|S1=-0.0258|S3=-0.387|E5=0.0521|E15=-0.026|T5=0.0776|T15=0.359|RV10=0.0683|MSO=195|MTC=75|SID=4|SCT=3|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2639|BH=2,Mid_vol
v2-B3_final_candidate,106,2025-02-03 12:45,2025-02-03 12:55,2025-02-03,2025,2025-02,12:45,12:55,47.95,47.95,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.05,0,3,-0.39,1.771,-0.3261,-0.126,-0.0261,-0.1821,0.2984,-0.0567,0.05,220,50,4,4,1,1,1,1,-0.1998,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.39|VR=1.771|S1=-0.3261|S3=-0.126|E5=-0.0261|E15=-0.1821|T5=0.2984|T15=-0.0567|RV10=0.05|MSO=220|MTC=50|SID=4|SCT=4|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1998|BH=2,Low_vol
v2-B3_final_candidate,107,2025-02-03 13:00,2025-02-03 13:05,2025-02-03,2025,2025-02,13:00,13:05,47.95,47.9,-0.05,-0.06,-0.07,-0.085,5,<=5m,EXIT_STOP,0,-0.05,3,-0.2282,1.504,-0.0283,0.1618,-0.0261,-0.0521,0.0021,-0.2124,0.039,235,35,5,5,1,1,1,1,-0.5378,1,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2282|VR=1.504|S1=-0.0283|S3=0.1618|E5=-0.0261|E15=-0.0521|T5=0.0021|T15=-0.2124|RV10=0.039|MSO=235|MTC=35|SID=5|SCT=5|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_STOP|MODE=3|XRD=-0.5378|BH=1,Low_vol
v2-B3_final_candidate,108,2025-02-12 10:55,2025-02-12 11:05,2025-02-12,2025,2025-02,10:55,11:05,49.35,49.4,0.05,0.04,0.03,0.015,10,5-10m,EXIT_REVERSION,0.05,0,3,-0.2286,1.7301,-0.3728,-0.2527,-0.1012,-0.0759,0.2734,0.1778,0.052,110,160,4,1,1,1,1,1,0.0771,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2286|VR=1.7301|S1=-0.3728|S3=-0.2527|E5=-0.1012|E15=-0.0759|T5=0.2734|T15=0.1778|RV10=0.052|MSO=110|MTC=160|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0771|BH=2,Low_vol
